Has Simple Suggested URL;Has equal domain;ID;Link position;Name;Suggested URL;URL;URL to scrape
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/cookies
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/topical-events/coronavirus-covid-19-uk-government-response
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/organisations
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/organisations/government-digital-service
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/cymraeg
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/terms-conditions
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/accessibility-statement
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/contact
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/privacy-notice
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/search/transparency-and-freedom-of-information-releases
0.0;0.0;000000077;4.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/search/policy-papers-and-consultations
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/c/portal/login?p_l_id=119314
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/legal-notice_en
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/rss/about-rss
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/cookies_en
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/links
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/help/support
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/main/home
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/news
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/opportunities/grants
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/calls-for-tenders/overview
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview/how-to-find-us
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/statistics-explained
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/publications/all-publications
0.0;0.0;000000077;5.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/data/statistics-a-z
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-US
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/korisnicka-podrska/pitajte-nas/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/kontakt/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/korisnicka-podrska/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/poljoprivreda-sumarstvo-i-ribarstvo/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/ugostiteljstvo-i-turizam/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/popis/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/gradjevinarstvo/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/sitemap/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/cookies/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/copyright/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/evropski-nsi/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/history/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/evropske-integracije/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/projekti-podrzani-od-eu/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/dogadjaji/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/savet-za-statistiku/
0.0;0.0;000000077;6.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/statisticki-sistem-srbije-1/
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/benefits
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/isi-elected
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/isi-regular
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/bs
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iaos
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iasc
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iase
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iass
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/?s5_responsive_switch_swwwisiweborg=0
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/accreditation-of-statisticians
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/funding-awards
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/developing-countries
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/activities
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/national-and-regional-statistical-societies
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/international-statistical-agencies/other-organizations
0.0;0.0;000000077;7.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/international-statistical-agencies/united-nations
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/releasecalendar
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/methodology
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/news
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/transparencyandgovernance/freedomofinformationfoi
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/contactus
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/careers
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/whatwedo
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/eduroam
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/localstatistics
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/termsandconditions
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/cookiesandprivacy
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/accessibility
1.0;0.0;000000078;0.0;Office of Statistics;https://www.ons.gov.uk/;;https://www.ons.gov.uk/census
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/cookies
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/topical-events/coronavirus-covid-19-uk-government-response
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/organisations
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/government/organisations/government-digital-service
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/cymraeg
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/terms-conditions
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/accessibility-statement
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/contact
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help/privacy-notice
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/help
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/search/transparency-and-freedom-of-information-releases
0.0;0.0;000000078;2.0;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;;https://www.gov.uk/search/policy-papers-and-consultations
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/c/portal/login?p_l_id=119314
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/legal-notice_en
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/rss/about-rss
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/info/cookies_en
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/links
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/help/support
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/main/home
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/news
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/opportunities/grants
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/web/calls-for-tenders/overview
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview/how-to-find-us
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/about/overview
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/statistics-explained
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/publications/all-publications
0.0;0.0;000000078;3.0;Office of Statistics;https://ec.europa.eu/eurostat/web/links;;https://ec.europa.eu/eurostat/data/statistics-a-z
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/benefits
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/isi-elected
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/isi-regular
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/bs
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iaos
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iasc
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iase
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/membership/individual-membership/iass
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/?s5_responsive_switch_swwwisiweborg=0
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/accreditation-of-statisticians
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/funding-awards
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/developing-countries
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/capacity-building/activities
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/national-and-regional-statistical-societies
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/international-statistical-agencies/other-organizations
0.0;0.0;000000078;5.0;Office of Statistics;https://www.isi-web.org/index.php/resources/national-statistical-offices;;https://www.isi-web.org/index.php/resources/international-statistical-agencies/united-nations
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/contact-us
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/frequently-requested-pages
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/sitemap
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/dhsgov-z-index
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/facebook
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/twitter
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/instagram
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/linkedin
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/plug-information
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/plain-writing-dhs
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/accessibility
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/homeland-security-no-fear-act-reporting
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/freedom-information-act-foia
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/privacy-policy
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/performance-financial-reports
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/dhs-component-websites
0.0;0.0;000000078;7.0;Office of Statistics;https://www.dhs.gov/office-immigration-statistics;;https://www.dhs.gov/site-links
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-US
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/korisnicka-podrska/pitajte-nas/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/kontakt/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/korisnicka-podrska/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/poljoprivreda-sumarstvo-i-ribarstvo/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/ugostiteljstvo-i-turizam/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/popis/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/oblasti/gradjevinarstvo/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/sitemap/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/cookies/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/copyright/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/evropski-nsi/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/history/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/evropske-integracije/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/projekti-podrzani-od-eu/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/dogadjaji/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/savet-za-statistiku/
0.0;0.0;000000078;8.0;Office of Statistics;https://www.stat.gov.rs/en-US/;;https://www.stat.gov.rs/en-us/o-nama/statisticki-sistem-srbije-1/
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/langue/fr
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/plan-du-site/
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2415363
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2409139
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2409130
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107708
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107706
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107704
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107702
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107711
0.0;0.0;000000079;0.0;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;https://statistiques.public.lu;https://www.insee.fr/en/information/2107814
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/news
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/news-redirect
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/top-actions
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/composition-of-the-government
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/coming-to-france
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/terms-and-conditions
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/personal-data-and-cookies
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/statistics
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/symbols-of-the-french-republic
0.0;0.0;000000079;2.0;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;https://statistiques.public.lu;https://www.gouvernement.fr/en/france-at-a-glance
